Tanggal,Waktu,Suhu (C),Suhu (F),Kelembaban,Heat Index (C),Heat Index (F)
13/10/2023,17.17.58,30.20,86.36,67.00,34.79,94.62
13/10/2023,17.19.13,30.20,86.36,67.00,34.79,94.62
13/10/2023,17.20.28,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.21.44,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.23.00,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.24.14,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.25.28,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.26.43,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.27.57,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.29.12,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.30.26,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.31.41,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.32.55,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.34.10,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.35.24,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.36.39,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.37.54,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.39.09,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.40.24,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.41.39,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.42.54,30.20,86.36,68.00,35.03,95.06
13/10/2023,17.44.08,30.20,86.36,68.00,35.03,95.06
14/10/2023,15.02.01,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.04.38,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.05.53,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.07.08,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.08.24,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.10.04,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.11.23,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.12.35,31.30,88.34,62.00,36.03,96.86
14/10/2023,15.13.49,31.30,88.34,62.00,36.03,96.86
14/10/2023,15.15.04,31.30,88.34,62.00,36.03,96.86
14/10/2023,15.16.19,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.17.33,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.18.48,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.20.03,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.21.18,32.30,90.14,61.00,38.11,100.59
14/10/2023,15.22.32,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.23.47,32.30,90.14,61.00,38.11,100.59
14/10/2023,15.25.02,32.30,90.14,61.00,38.11,100.59
14/10/2023,15.26.20,32.30,90.14,61.00,38.11,100.59
14/10/2023,15.27.34,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.28.49,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.30.04,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.31.18,32.30,90.14,61.00,38.11,100.59
14/10/2023,15.32.32,32.30,90.14,61.00,38.11,100.59
14/10/2023,15.33.47,32.30,90.14,60.00,37.78,100.01
14/10/2023,15.37.04,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.39.49,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.41.24,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.42.40,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.43.55,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.45.13,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.46.27,31.60,88.88,62.00,36.73,98.11
14/10/2023,15.47.42,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.48.57,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.50.12,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.51.27,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.52.43,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.54.00,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.55.14,31.80,89.24,62.00,37.21,98.97
14/10/2023,15.56.29,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.57.44,31.80,89.24,61.00,36.91,98.43
14/10/2023,15.58.58,31.80,89.24,61.00,36.91,98.43
14/10/2023,16.00.13,31.80,89.24,61.00,36.91,98.43
14/10/2023,16.01.29,31.80,89.24,61.00,36.91,98.43
14/10/2023,16.02.44,31.80,89.24,62.00,37.21,98.97
14/10/2023,16.03.59,31.80,89.24,61.00,36.91,98.43
14/10/2023,16.05.14,31.80,89.24,61.00,36.91,98.43
14/10/2023,16.06.29,31.80,89.24,62.00,37.21,98.97
14/10/2023,16.07.44,31.80,89.24,62.00,37.21,98.97
14/10/2023,16.08.59,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.10.13,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.11.28,31.40,88.52,62.00,36.26,97.27
14/10/2023,16.12.44,31.80,89.24,62.00,37.21,98.97
14/10/2023,16.13.59,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.15.15,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.16.41,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.17.56,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.19.11,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.20.25,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.21.40,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.22.55,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.24.10,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.25.25,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.26.39,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.27.54,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.29.09,31.80,89.24,62.00,37.21,98.97
14/10/2023,16.30.23,31.80,89.24,61.00,36.91,98.43
14/10/2023,16.31.47,31.40,88.52,61.00,35.98,96.77
14/10/2023,16.33.02,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.34.17,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.35.32,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.36.47,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.38.02,31.30,88.34,63.00,36.31,97.36
14/10/2023,16.39.17,31.30,88.34,63.00,36.31,97.36
14/10/2023,16.40.32,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.41.47,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.43.02,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.44.27,31.30,88.34,63.00,36.31,97.36
14/10/2023,16.45.42,31.30,88.34,63.00,36.31,97.36
14/10/2023,16.46.57,31.30,88.34,63.00,36.31,97.36
14/10/2023,16.49.23,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.50.38,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.51.53,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.53.07,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.54.22,31.30,88.34,62.00,36.03,96.86
14/10/2023,16.55.37,31.80,89.24,62.00,37.21,98.97
14/10/2023,16.56.51,31.80,89.24,62.00,37.21,98.97
14/10/2023,16.58.06,31.30,88.34,61.00,35.76,96.37
14/10/2023,16.59.21,31.30,88.34,62.00,36.03,96.86
14/10/2023,17.00.36,31.30,88.34,62.00,36.03,96.86
14/10/2023,17.01.50,31.30,88.34,62.00,36.03,96.86
14/10/2023,17.03.05,31.30,88.34,62.00,36.03,96.86
14/10/2023,17.04.20,31.30,88.34,63.00,36.31,97.36
14/10/2023,17.05.35,30.80,87.44,63.00,35.16,95.30
14/10/2023,17.06.50,30.80,87.44,64.00,35.42,95.76
14/10/2023,17.08.05,30.80,87.44,63.00,35.16,95.30
14/10/2023,17.09.19,31.30,88.34,63.00,36.31,97.36
14/10/2023,17.10.34,31.30,88.34,63.00,36.31,97.36
14/10/2023,17.11.49,31.30,88.34,63.00,36.31,97.36
14/10/2023,17.13.04,31.30,88.34,63.00,36.31,97.36
14/10/2023,17.14.19,30.80,87.44,63.00,35.16,95.30
14/10/2023,17.15.34,30.80,87.44,64.00,35.42,95.76
14/10/2023,17.16.48,31.30,88.34,64.00,36.59,97.87
14/10/2023,17.18.03,31.30,88.34,63.00,36.31,97.36
14/10/2023,17.19.17,31.30,88.34,63.00,36.31,97.36
14/10/2023,17.20.33,30.80,87.44,64.00,35.42,95.76
14/10/2023,17.21.47,31.30,88.34,63.00,36.31,97.36
14/10/2023,17.23.02,30.80,87.44,64.00,35.42,95.76
14/10/2023,17.24.17,30.80,87.44,64.00,35.42,95.76
14/10/2023,17.25.34,30.80,87.44,65.00,35.68,96.23
14/10/2023,17.26.51,30.20,86.36,65.00,34.32,93.77
14/10/2023,17.28.06,30.80,87.44,65.00,35.68,96.23
14/10/2023,17.29.20,30.30,86.54,66.00,34.78,94.60
14/10/2023,17.30.35,30.20,86.36,66.00,34.55,94.19
14/10/2023,17.31.50,30.20,86.36,66.00,34.55,94.19
14/10/2023,17.33.05,30.80,87.44,66.00,35.95,96.71
14/10/2023,17.34.19,30.20,86.36,66.00,34.55,94.19
14/10/2023,17.35.34,30.20,86.36,66.00,34.55,94.19
14/10/2023,17.36.49,30.20,86.36,66.00,34.55,94.19
14/10/2023,17.38.04,30.20,86.36,66.00,34.55,94.19
14/10/2023,17.39.18,30.20,86.36,66.00,34.55,94.19
14/10/2023,17.40.33,30.20,86.36,67.00,34.79,94.62
14/10/2023,17.41.48,30.20,86.36,67.00,34.79,94.62
14/10/2023,17.43.03,30.20,86.36,66.00,34.55,94.19
14/10/2023,17.44.17,30.20,86.36,66.00,34.55,94.19
14/10/2023,17.45.32,29.80,85.64,68.00,34.10,93.39
15/10/2023,15.01.57,29.80,85.64,68.00,34.10,93.39
15/10/2023,15.03.12,32.30,90.14,56.00,36.56,97.81
15/10/2023,15.04.26,32.30,90.14,56.00,36.56,97.81
15/10/2023,15.05.41,32.20,89.96,57.00,36.63,97.94
15/10/2023,15.06.55,32.30,90.14,56.00,36.56,97.81
15/10/2023,15.08.10,32.30,90.14,56.00,36.56,97.81
15/10/2023,15.09.24,32.30,90.14,56.00,36.56,97.81
15/10/2023,15.10.46,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.12.01,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.13.15,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.14.32,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.15.47,32.30,90.14,56.00,36.56,97.81
15/10/2023,15.17.08,32.30,90.14,56.00,36.56,97.81
15/10/2023,15.18.23,32.30,90.14,56.00,36.56,97.81
15/10/2023,15.19.40,32.30,90.14,56.00,36.56,97.81
15/10/2023,15.20.56,32.30,90.14,57.00,36.86,98.34
15/10/2023,15.22.10,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.23.29,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.24.45,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.25.59,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.27.23,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.29.54,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.31.09,32.30,90.14,57.00,36.86,98.34
15/10/2023,15.32.28,32.30,90.14,57.00,36.86,98.34
15/10/2023,15.33.43,32.20,89.96,57.00,36.63,97.94
15/10/2023,15.34.58,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.36.13,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.37.28,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.38.43,31.80,89.24,58.00,36.04,96.87
15/10/2023,15.39.58,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.41.12,31.80,89.24,58.00,36.04,96.87
15/10/2023,15.42.28,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.43.48,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.45.03,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.46.24,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.47.40,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.48.55,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.50.15,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.51.32,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.52.51,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.54.10,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.55.25,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.56.42,31.80,89.24,57.00,35.76,96.38
15/10/2023,15.57.57,31.80,89.24,58.00,36.04,96.87
15/10/2023,15.59.16,31.80,89.24,58.00,36.04,96.87
15/10/2023,16.00.36,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.01.51,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.03.06,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.04.22,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.05.38,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.06.54,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.08.11,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.09.27,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.10.42,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.11.57,31.80,89.24,58.00,36.04,96.87
15/10/2023,16.13.14,31.80,89.24,58.00,36.04,96.87
15/10/2023,16.14.30,31.80,89.24,58.00,36.04,96.87
15/10/2023,16.17.01,31.80,89.24,58.00,36.04,96.87
15/10/2023,16.18.16,31.80,89.24,58.00,36.04,96.87
15/10/2023,16.19.31,31.80,89.24,58.00,36.04,96.87
15/10/2023,16.20.46,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.22.00,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.23.23,31.80,89.24,58.00,36.04,96.87
15/10/2023,16.24.43,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.25.58,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.27.18,31.80,89.24,58.00,36.04,96.87
15/10/2023,16.28.32,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.29.47,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.31.05,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.32.22,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.33.37,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.34.52,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.36.06,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.37.21,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.38.36,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.39.51,31.80,89.24,59.00,36.32,97.38
15/10/2023,16.41.05,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.42.25,31.40,88.52,59.00,35.44,95.80
15/10/2023,16.43.40,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.44.58,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.46.13,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.47.28,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.48.44,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.50.03,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.51.18,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.52.33,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.53.48,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.55.06,31.30,88.34,60.00,35.49,95.89
15/10/2023,16.56.20,31.30,88.34,60.00,35.49,95.89
15/10/2023,16.57.35,31.30,88.34,59.00,35.23,95.41
15/10/2023,16.58.49,31.30,88.34,59.00,35.23,95.41
15/10/2023,17.00.04,31.30,88.34,60.00,35.49,95.89
15/10/2023,17.01.18,31.30,88.34,60.00,35.49,95.89
15/10/2023,17.02.35,31.30,88.34,59.00,35.23,95.41
15/10/2023,17.03.50,31.30,88.34,59.00,35.23,95.41
15/10/2023,17.05.05,31.30,88.34,60.00,35.49,95.89
15/10/2023,17.06.24,31.30,88.34,60.00,35.49,95.89
15/10/2023,17.07.39,30.80,87.44,60.00,34.43,93.97
15/10/2023,17.08.54,31.30,88.34,61.00,35.76,96.37
15/10/2023,17.10.09,31.30,88.34,61.00,35.76,96.37
15/10/2023,17.11.24,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.12.46,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.14.06,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.15.30,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.16.46,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.18.03,31.30,88.34,61.00,35.76,96.37
15/10/2023,17.19.20,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.20.38,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.21.53,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.24.27,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.25.52,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.27.14,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.28.29,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.29.46,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.31.01,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.32.16,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.33.38,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.34.52,30.80,87.44,61.00,34.67,94.40
15/10/2023,17.36.12,30.80,87.44,62.00,34.91,94.84
15/10/2023,17.37.38,30.80,87.44,62.00,34.91,94.84
15/10/2023,17.40.21,30.80,87.44,62.00,34.91,94.84
15/10/2023,17.41.43,30.80,87.44,62.00,34.91,94.84
15/10/2023,17.42.58,30.80,87.44,62.00,34.91,94.84
15/10/2023,17.44.13,30.20,86.36,62.00,33.64,92.56
15/10/2023,17.45.34,30.20,86.36,62.00,33.64,92.56
15/10/2023,17.46.50,30.20,86.36,62.00,33.64,92.56
16/10/2023,15.01.59,30.20,86.36,62.00,33.64,92.56
16/10/2023,15.03.18,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.04.33,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.05.47,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.07.02,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.08.17,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.09.32,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.10.46,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.12.02,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.13.17,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.14.32,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.15.47,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.17.02,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.18.18,30.80,87.44,65.00,35.68,96.23
16/10/2023,15.19.33,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.20.48,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.22.03,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.23.18,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.24.33,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.25.48,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.27.08,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.28.23,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.29.37,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.30.51,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.32.06,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.33.21,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.34.36,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.35.54,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.37.10,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.38.24,30.80,87.44,66.00,35.95,96.71
16/10/2023,15.39.39,30.80,87.44,67.00,36.22,97.20
16/10/2023,15.40.55,30.80,87.44,67.00,36.22,97.20
16/10/2023,15.42.10,30.80,87.44,67.00,36.22,97.20
16/10/2023,15.43.27,30.80,87.44,67.00,36.22,97.20
16/10/2023,15.44.41,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.45.56,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.47.11,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.48.27,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.49.42,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.50.56,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.52.12,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.53.27,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.55.59,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.56.06,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.57.20,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.58.36,30.20,86.36,67.00,34.79,94.62
16/10/2023,15.59.50,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.01.05,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.02.20,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.03.35,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.04.50,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.06.05,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.07.20,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.08.35,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.09.50,30.80,87.44,67.00,36.22,97.20
16/10/2023,16.11.05,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.12.20,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.13.35,30.20,86.36,66.00,34.55,94.19
16/10/2023,16.14.49,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.16.09,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.17.25,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.18.41,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.20.01,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.21.18,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.22.33,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.23.51,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.25.06,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.26.23,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.27.38,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.28.53,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.30.08,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.31.22,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.32.37,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.33.53,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.35.09,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.36.25,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.37.39,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.38.54,30.00,86.00,67.00,34.33,93.80
16/10/2023,16.40.08,29.80,85.64,68.00,34.10,93.39
16/10/2023,16.41.23,29.90,85.82,68.00,34.33,93.80
16/10/2023,16.42.38,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.43.53,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.45.09,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.46.25,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.47.44,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.49.00,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.50.14,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.51.31,30.20,86.36,67.00,34.79,94.62
16/10/2023,16.54.47,29.80,85.64,68.00,34.10,93.39
16/10/2023,16.56.05,29.80,85.64,68.00,34.10,93.39
16/10/2023,16.57.21,29.80,85.64,68.00,34.10,93.39
16/10/2023,16.58.47,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.00.02,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.01.17,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.02.37,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.04.00,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.05.17,30.20,86.36,67.00,34.79,94.62
16/10/2023,17.06.42,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.07.58,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.09.12,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.10.27,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.11.42,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.12.58,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.14.13,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.15.28,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.16.43,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.17.58,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.19.13,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.20.28,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.21.43,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.22.58,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.24.13,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.25.28,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.26.43,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.27.58,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.29.14,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.30.29,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.31.44,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.32.59,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.34.17,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.35.31,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.36.47,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.38.01,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.39.16,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.40.31,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.41.45,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.43.01,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.44.16,29.80,85.64,68.00,34.10,93.39
16/10/2023,17.45.32,29.80,85.64,68.00,34.10,93.39
17/10/2023,15.01.53,28.00,82.40,68.00,30.41,86.73
17/10/2023,15.03.08,30.80,87.44,62.00,34.91,94.84
17/10/2023,15.04.26,30.80,87.44,63.00,35.16,95.30
17/10/2023,15.05.48,30.80,87.44,63.00,35.16,95.30
17/10/2023,15.07.16,30.80,87.44,62.00,34.91,94.84
17/10/2023,15.08.33,31.30,88.34,62.00,36.03,96.86
17/10/2023,15.09.48,31.30,88.34,62.00,36.03,96.86
17/10/2023,15.11.04,31.30,88.34,62.00,36.03,96.86
17/10/2023,15.12.20,31.30,88.34,62.00,36.03,96.86
17/10/2023,15.13.35,31.30,88.34,62.00,36.03,96.86
17/10/2023,15.14.54,31.30,88.34,62.00,36.03,96.86
17/10/2023,15.16.10,30.80,87.44,62.00,34.91,94.84
17/10/2023,15.17.25,30.80,87.44,63.00,35.16,95.30
17/10/2023,15.18.40,30.80,87.44,63.00,35.16,95.30
17/10/2023,15.19.56,30.80,87.44,63.00,35.16,95.30
17/10/2023,15.21.12,30.80,87.44,63.00,35.16,95.30
17/10/2023,15.22.29,30.80,87.44,63.00,35.16,95.30
17/10/2023,15.23.44,30.80,87.44,63.00,35.16,95.30
17/10/2023,15.25.00,30.80,87.44,63.00,35.16,95.30
